pid;name;mpc;cpu;mem;rss_mem;virt_mem;disk_io;disk_read;disk_write
5084;Fluent Bit;1;0.0;223.09375;114.2109375;108.8828125;101.87690830230713;101.8767147064209;0.00019359588623046875
5084;Fluent Bit;2;48.6;296.55859375;141.87109375;154.6875;108.89662456512451;108.89643096923828;0.00019359588623046875
5084;Fluent Bit;3;346.3;654.3046875;308.5234375;345.78125;164.79107570648193;164.7908821105957;0.00019359588623046875
5084;Fluent Bit;4;205.7;293.62109375;146.296875;147.32421875;209.84493446350098;209.84474086761475;0.00019359588623046875
5084;Fluent Bit;5;241.5;295.28125;146.0859375;149.1953125;262.195520401001;262.19532680511475;0.00019359588623046875
5084;Fluent Bit;6;144.6;169.7421875;88.0078125;81.734375;319.3469486236572;319.346755027771;0.00019359588623046875
5084;Fluent Bit;7;296.6;229.34765625;119.27734375;110.0703125;369.6487674713135;369.64857387542725;0.00019359588623046875
5084;Fluent Bit;8;125.9;179.57421875;92.9921875;86.58203125;425.1795291900635;425.17933559417725;0.00019359588623046875
5084;Fluent Bit;9;294.2;85.7421875;45.33203125;40.41015625;474.5945682525635;474.59437465667725;0.00019359588623046875
5084;Fluent Bit;10;100.0;211.9453125;108.1640625;103.78125;536.2716312408447;536.2714376449585;0.00019359588623046875
5084;Fluent Bit;11;326.6;105.078125;55.453125;49.625;585.8701419830322;585.869948387146;0.00019359588623046875
5084;Fluent Bit;12;100.0;223.625;114.03515625;109.58984375;644.1529788970947;644.1527853012085;0.00019359588623046875
5084;Fluent Bit;13;305.6;119.71484375;62.5625;57.15234375;690.3266849517822;690.326491355896;0.00019359588623046875
5084;Fluent Bit;14;141.2;322.89453125;155.20703125;167.6875;750.7806034088135;750.7804098129272;0.00019359588623046875
5084;Fluent Bit;15;269.2;140.10546875;72.46875;67.63671875;801.9997806549072;801.999587059021;0.00019359588623046875
5084;Fluent Bit;16;234.2;350.1484375;167.80859375;182.33984375;860.1297245025635;860.1295309066772;0.00019359588623046875
5084;Fluent Bit;17;161.3;152.796875;78.51953125;74.27734375;908.6579837799072;908.657790184021;0.00019359588623046875
5084;Fluent Bit;18;285.6;180.69921875;104.7890625;75.91015625;949.2052249908447;949.2050313949585;0.00019359588623046875
5084;Fluent Bit;19;37.1;101.61328125;54.21875;47.39453125;966.3897352218628;966.3895416259766;0.00019359588623046875
5084;Fluent Bit;20;76.5;23.80859375;15.46875;8.33984375;966.3897352218628;966.3895416259766;0.00019359588623046875
25320;Fluentd;1;0.0;3.04296875;1.546875;1.49609375;0.0021791458129882812;0.0021791458129882812;0.0
25320;Fluentd;2;0.0;9.22265625;4.67578125;4.546875;0.05162239074707031;0.05162239074707031;0.0
25320;Fluentd;3;0.0;93.82421875;25.37109375;68.453125;0.9900150299072266;0.9900150299072266;0.0
25320;Fluentd;4;100.2;98.2265625;27.51171875;70.71484375;1.3425970077514648;1.3425712585449219;2.574920654296875e-05
25320;Fluentd;5;91.0;112.94921875;34.7734375;78.17578125;2.080127716064453;2.08010196685791;2.574920654296875e-05
25320;Fluentd;6;91.4;123.484375;40.1328125;83.3515625;2.8721446990966797;2.8721189498901367;2.574920654296875e-05
25320;Fluentd;7;91.2;142.796875;50.765625;92.03125;3.909050941467285;3.909025192260742;2.574920654296875e-05
25320;Fluentd;8;91.2;181.55078125;73.6875;107.86328125;4.673196792602539;4.6730546951293945;0.00014209747314453125
25320;Fluentd;9;2.9;254.578125;86.76953125;167.80859375;5.6220293045043945;5.622003555297852;2.574920654296875e-05
25320;Fluentd;10;100.0;258.9375;88.94921875;169.98828125;5.961994171142578;5.961942672729492;5.14984130859375e-05
25320;Fluentd;11;100.0;278.578125;98.3359375;180.2421875;7.022757530212402;7.022706031799316;5.14984130859375e-05
25320;Fluentd;12;99.9;287.9296875;103.02734375;184.90234375;7.669708251953125;7.669656753540039;5.14984130859375e-05
25320;Fluentd;13;100.0;315.0625;119.546875;195.515625;8.921899795532227;8.92184829711914;5.14984130859375e-05
25320;Fluentd;14;91.4;454.77734375;185.9296875;268.84765625;29.50153923034668;29.501087188720703;0.0004520416259765625
25320;Fluentd;15;94.2;498.55078125;209.796875;288.75390625;70.8224925994873;70.8213996887207;0.0010929107666015625
25320;Fluentd;16;100.0;485.5625;203.22265625;282.33984375;113.77631950378418;113.7745246887207;0.0017948150634765625
25320;Fluentd;17;100.0;514.82421875;217.12109375;297.703125;160.19111442565918;160.1885871887207;0.0025272369384765625
25320;Fluentd;18;97.1;515.55078125;216.5390625;299.01171875;203.808988571167;203.8057746887207;0.0032138824462890625
25320;Fluentd;19;100.0;515.640625;215.5234375;300.1171875;250.52067375183105;250.5167121887207;0.0039615631103515625
25320;Fluentd;20;100.0;519.9609375;219.640625;300.3203125;299.52926445007324;299.5245246887207;0.0047397613525390625
25320;Fluentd;21;102.8;499.41796875;207.24609375;292.171875;348.53785514831543;348.5323371887207;0.0055179595947265625
25320;Fluentd;22;100.0;476.06640625;197.65625;278.41015625;396.5854778289795;396.5792121887207;0.0062656402587890625
25320;Fluentd;23;100.0;582.59375;251.8359375;330.7578125;440.85963249206543;440.8526496887207;0.0069828033447265625
25320;Fluentd;24;100.0;538.28125;226.546875;311.734375;489.7979106903076;489.7901496887207;0.0077610015869140625
25320;Fluentd;25;100.0;516.4921875;216.05859375;300.43359375;536.8845958709717;536.8760871887207;0.008508682250976562
25320;Fluentd;26;100.0;493.23828125;205.01171875;288.2265625;586.8541393280029;586.8448371887207;0.009302139282226562
25320;Fluentd;27;100.0;504.57421875;209.41796875;295.15625;636.8236827850342;636.8135871887207;0.010095596313476562
25320;Fluentd;28;100.0;453.14453125;186.61328125;266.53125;684.8713207244873;684.8604621887207;0.010858535766601562
25320;Fluentd;29;99.9;570.78125;245.859375;324.921875;735.8018169403076;735.7901496887207;0.011667251586914062
25320;Fluentd;30;100.0;547.8515625;235.1484375;312.703125;785.8963603973389;785.8838996887207;0.012460708618164062
25320;Fluentd;31;100.0;531.0546875;226.29296875;304.76171875;835.186201095581;835.1729621887207;0.013238906860351562
25320;Fluentd;32;100.0;517.8984375;217.9609375;299.9375;886.6714000701904;886.6573371887207;0.014062881469726562
25320;Fluentd;33;102.8;502.93359375;209.0;293.93359375;936.6409435272217;936.6260871887207;0.014856338500976562
25320;Fluentd;34;60.0;569.40625;244.51171875;324.89453125;964.918378829956;964.9030647277832;0.015314102172851562
25320;Fluentd;35;0.0;569.40625;244.51171875;324.89453125;964.918378829956;964.9030647277832;0.015314102172851562
25320;Fluentd;36;0.0;569.4140625;244.515625;324.8984375;964.918378829956;964.9030647277832;0.015314102172851562
25320;Fluentd;37;0.0;566.88671875;243.4921875;323.39453125;964.918378829956;964.9030647277832;0.015314102172851562
11396;Vector;1;0.0;2.1640625;1.4609375;0.703125;0.0;0.0;0.0
11396;Vector;2;5.7;22.77734375;16.1953125;6.58203125;3.9621219635009766;3.9620914459228516;3.0517578125e-05
11396;Vector;3;226.2;89.87109375;49.359375;40.51171875;36.14180946350098;36.14177894592285;3.0517578125e-05
11396;Vector;4;274.2;111.41796875;60.8203125;50.59765625;63.95445728302002;63.95427894592285;0.00017833709716796875
11396;Vector;5;354.9;184.5;86.296875;98.203125;102.08726978302002;102.08709144592285;0.00017833709716796875
11396;Vector;6;534.2;200.0859375;82.1484375;117.9375;157.96241855621338;157.96209144592285;0.00032711029052734375
11396;Vector;7;391.3;183.62890625;83.41015625;100.21875;199.31398105621338;199.31365394592285;0.00032711029052734375
11396;Vector;8;428.5;186.9609375;87.76953125;99.19140625;247.99381732940674;247.99334144592285;0.00047588348388671875
11396;Vector;9;512.0;191.546875;83.52734375;108.01953125;302.73600482940674;302.73552894592285;0.00047588348388671875
11396;Vector;10;477.0;194.421875;86.16796875;108.25390625;355.9080286026001;355.90740394592285;0.0006246566772460938
11396;Vector;11;565.6;238.26171875;110.83984375;127.421875;411.8689661026001;411.86834144592285;0.0006246566772460938
11396;Vector;12;497.0;193.54296875;84.3203125;109.22265625;464.5566120147705;464.55584144592285;0.00077056884765625
11396;Vector;13;511.3;214.98046875;97.109375;117.87109375;517.9003620147705;517.8995914459229;0.00077056884765625
11396;Vector;14;532.6;203.8515625;93.0859375;110.765625;572.7208232879639;572.7199039459229;0.000919342041015625
11396;Vector;15;525.6;212.83203125;94.46875;118.36328125;626.0256595611572;626.0245914459229;0.001068115234375
11396;Vector;16;511.3;200.58984375;89.27734375;111.3125;678.5803470611572;678.5792789459229;0.001068115234375
11396;Vector;17;502.7;198.89453125;89.20703125;109.6875;731.7992458343506;731.7980289459229;0.001216888427734375
11396;Vector;18;494.2;219.49609375;91.765625;127.73046875;783.8383083343506;783.8370914459229;0.001216888427734375
11396;Vector;19;480.8;213.77734375;94.79296875;118.984375;837.322832107544;837.3214664459229;0.00136566162109375
11396;Vector;20;497.0;216.05859375;95.9609375;120.09765625;888.682207107544;888.6808414459229;0.00136566162109375
11396;Vector;21;502.7;197.14453125;86.87890625;110.265625;940.7292308807373;940.7277164459229;0.001514434814453125
11396;Vector;22;323.7;158.51953125;70.703125;87.81640625;968.2874584197998;968.2859439849854;0.001514434814453125
11396;Vector;23;0.0;158.51953125;70.703125;87.81640625;969.2641706466675;969.2625064849854;0.0016641616821289062
